CPU	GPU	log10(CPU/GPU)
3.1762000000e-154	0.0000000000e+00	NA
4.8062000000e-148	0.0000000000e+00	NA
4.7477000000e-142	0.0000000000e+00	NA
3.0693000000e-136	0.0000000000e+00	NA
1.2989000000e-130	0.0000000000e+00	NA
3.6015000000e-125	0.0000000000e+00	NA
6.5361000000e-120	0.0000000000e+00	NA
7.7686000000e-115	0.0000000000e+00	NA
6.0441000000e-110	0.0000000000e+00	NA
3.0779000000e-105	0.0000000000e+00	NA
1.0253000000e-100	0.0000000000e+00	NA
2.2335000000e-96	0.0000000000e+00	NA
3.1831000000e-92	0.0000000000e+00	NA
2.9672000000e-88	0.0000000000e+00	NA
1.8097000000e-84	0.0000000000e+00	NA
7.2217000000e-81	0.0000000000e+00	NA
1.8852000000e-77	0.0000000000e+00	NA
3.2203000000e-74	0.0000000000e+00	NA
3.6124000000e-71	0.0000000000e+00	NA
2.6587000000e-68	0.0000000000e+00	NA
1.2748000000e-65	0.0000000000e+00	NA
3.9777000000e-63	0.0000000000e+00	NA
8.0724000000e-61	0.0000000000e+00	NA
1.0651000000e-58	0.0000000000e+00	NA
9.1436000000e-57	0.0000000000e+00	NA
5.1101000000e-55	0.0000000000e+00	NA
1.8623000000e-53	0.0000000000e+00	NA
4.4343000000e-52	0.0000000000e+00	NA
6.9152000000e-51	0.0000000000e+00	NA
7.0819000000e-50	0.0000000000e+00	NA
4.7908000000e-49	0.0000000000e+00	NA
2.1455000000e-48	0.0000000000e+00	NA
6.3744000000e-48	0.0000000000e+00	NA
1.2607000000e-47	0.0000000000e+00	NA
1.6654000000e-47	0.0000000000e+00	NA
1.4744000000e-47	0.0000000000e+00	NA
8.7756000000e-48	0.0000000000e+00	NA
3.5212000000e-48	0.0000000000e+00	NA
9.5504000000e-49	0.0000000000e+00	NA
1.7555000000e-49	0.0000000000e+00	NA
2.1940000000e-50	0.0000000000e+00	NA
1.8714000000e-51	0.0000000000e+00	NA
1.0957000000e-52	0.0000000000e+00	NA
4.4356000000e-54	0.0000000000e+00	NA
1.2554000000e-55	0.0000000000e+00	NA
2.5236000000e-57	0.0000000000e+00	NA
3.6859000000e-59	0.0000000000e+00	NA
4.0368000000e-61	0.0000000000e+00	NA
3.4604000000e-63	0.0000000000e+00	NA
2.4474000000e-65	0.0000000000e+00	NA
1.5100000000e-67	0.0000000000e+00	NA
8.5088000000e-70	0.0000000000e+00	NA
4.5014000000e-72	0.0000000000e+00	NA
2.2606000000e-74	0.0000000000e+00	NA
1.0799000000e-76	0.0000000000e+00	NA
4.8990000000e-79	0.0000000000e+00	NA
2.1101000000e-81	0.0000000000e+00	NA
8.6033000000e-84	0.0000000000e+00	NA
3.3102000000e-86	0.0000000000e+00	NA
1.2061000000e-88	0.0000000000e+00	NA
4.1309000000e-91	0.0000000000e+00	NA
1.3216000000e-93	0.0000000000e+00	NA
3.9417000000e-96	0.0000000000e+00	NA
1.1089000000e-98	0.0000000000e+00	NA
2.8874000000e-101	0.0000000000e+00	NA
6.9598000000e-104	0.0000000000e+00	NA
1.5526000000e-106	0.0000000000e+00	NA
3.2093000000e-109	0.0000000000e+00	NA
6.1466000000e-112	0.0000000000e+00	NA
1.0924000000e-114	0.0000000000e+00	NA
1.8022000000e-117	0.0000000000e+00	NA
2.7650000000e-120	0.0000000000e+00	NA
3.9479000000e-123	0.0000000000e+00	NA
5.2609000000e-126	0.0000000000e+00	NA
6.5598000000e-129	0.0000000000e+00	NA
7.6917000000e-132	0.0000000000e+00	NA
8.4830000000e-135	0.0000000000e+00	NA
8.8290000000e-138	0.0000000000e+00	NA
8.6484000000e-141	0.0000000000e+00	NA
7.9621000000e-144	0.0000000000e+00	NA
6.8791000000e-147	0.0000000000e+00	NA
5.5593000000e-150	0.0000000000e+00	NA
4.1980000000e-153	0.0000000000e+00	NA
2.9665000000e-156	0.0000000000e+00	NA
1.9580000000e-159	0.0000000000e+00	NA
1.2090000000e-162	0.0000000000e+00	NA
6.9504000000e-166	0.0000000000e+00	NA
3.7435000000e-169	0.0000000000e+00	NA
1.8889000000e-172	0.0000000000e+00	NA
8.9295000000e-176	0.0000000000e+00	NA
3.9546000000e-179	0.0000000000e+00	NA
1.6407000000e-182	0.0000000000e+00	NA
6.3769000000e-186	0.0000000000e+00	NA
2.3219000000e-189	0.0000000000e+00	NA
7.9196000000e-193	0.0000000000e+00	NA
2.5305000000e-196	0.0000000000e+00	NA
7.5742000000e-200	0.0000000000e+00	NA
2.1237000000e-203	0.0000000000e+00	NA
5.5780000000e-207	0.0000000000e+00	NA
1.3724000000e-210	0.0000000000e+00	NA
3.1630000000e-214	0.0000000000e+00	NA
3.0790000000e-150	0.0000000000e+00	NA
4.6776000000e-144	0.0000000000e+00	NA
4.6394000000e-138	0.0000000000e+00	NA
3.0132000000e-132	0.0000000000e+00	NA
1.2813000000e-126	0.0000000000e+00	NA
3.5702000000e-121	0.0000000000e+00	NA
6.5190000000e-116	0.0000000000e+00	NA
7.7938000000e-111	0.0000000000e+00	NA
