CPU	GPU	log10(CPU/GPU)
3.5740000000e-08	3.5740000000e-08	0.0000000000e+00
3.6237000000e-08	3.6237000000e-08	0.0000000000e+00
3.6589000000e-08	3.6589000000e-08	0.0000000000e+00
3.6925000000e-08	3.6925000000e-08	0.0000000000e+00
3.7247000000e-08	3.7247000000e-08	0.0000000000e+00
3.7553000000e-08	3.7553000000e-08	0.0000000000e+00
3.7843000000e-08	3.7843000000e-08	0.0000000000e+00
3.8118000000e-08	3.8118000000e-08	0.0000000000e+00
3.8376000000e-08	3.8376000000e-08	0.0000000000e+00
3.8619000000e-08	3.8619000000e-08	0.0000000000e+00
3.8845000000e-08	3.8845000000e-08	0.0000000000e+00
3.9056000000e-08	3.9056000000e-08	0.0000000000e+00
3.9250000000e-08	3.9250000000e-08	0.0000000000e+00
3.9429000000e-08	3.9429000000e-08	0.0000000000e+00
3.9591000000e-08	3.9591000000e-08	0.0000000000e+00
3.9738000000e-08	3.9738000000e-08	0.0000000000e+00
3.9869000000e-08	3.9869000000e-08	0.0000000000e+00
3.6403000000e-09	3.6403000000e-09	0.0000000000e+00
3.8124000000e-09	3.8124000000e-09	0.0000000000e+00
3.9588000000e-09	3.9588000000e-09	0.0000000000e+00
4.0870000000e-09	4.0870000000e-09	0.0000000000e+00
4.1921000000e-09	4.1921000000e-09	0.0000000000e+00
4.2747000000e-09	4.2747000000e-09	0.0000000000e+00
4.3331000000e-09	4.3331000000e-09	0.0000000000e+00
4.3596000000e-09	4.3596000000e-09	0.0000000000e+00
4.3556000000e-09	4.3556000000e-09	0.0000000000e+00
4.3108000000e-09	4.3108000000e-09	0.0000000000e+00
4.2303000000e-09	4.2303000000e-09	0.0000000000e+00
4.1110000000e-09	4.1110000000e-09	0.0000000000e+00
3.9563000000e-09	3.9563000000e-09	0.0000000000e+00
3.7703000000e-09	3.7703000000e-09	0.0000000000e+00
3.5635000000e-09	3.5635000000e-09	0.0000000000e+00
3.3461000000e-09	3.3461000000e-09	0.0000000000e+00
3.1415000000e-09	3.1415000000e-09	0.0000000000e+00
3.0256000000e-09	3.0256000000e-09	0.0000000000e+00
2.9619000000e-09	2.9619000000e-09	0.0000000000e+00
2.9184000000e-09	2.9184000000e-09	0.0000000000e+00
2.8922000000e-09	2.8922000000e-09	0.0000000000e+00
2.8749000000e-09	2.8749000000e-09	0.0000000000e+00
2.8592000000e-09	2.8592000000e-09	0.0000000000e+00
2.8355000000e-09	2.8355000000e-09	0.0000000000e+00
2.8015000000e-09	2.8015000000e-09	0.0000000000e+00
2.7551000000e-09	2.7551000000e-09	0.0000000000e+00
2.6957000000e-09	2.6957000000e-09	0.0000000000e+00
2.6252000000e-09	2.6252000000e-09	0.0000000000e+00
2.5416000000e-09	2.5416000000e-09	0.0000000000e+00
