CPU	GPU	log10(CPU/GPU)
2.4001000000e-166	0.0000000000e+00	NA
2.5793000000e-160	0.0000000000e+00	NA
1.8709000000e-154	0.0000000000e+00	NA
9.2228000000e-149	0.0000000000e+00	NA
3.0945000000e-143	0.0000000000e+00	NA
7.0866000000e-138	0.0000000000e+00	NA
1.1057000000e-132	0.0000000000e+00	NA
1.1785000000e-127	0.0000000000e+00	NA
8.5762000000e-123	0.0000000000e+00	NA
4.2652000000e-118	0.0000000000e+00	NA
1.4490000000e-113	0.0000000000e+00	NA
3.3648000000e-109	0.0000000000e+00	NA
5.3549000000e-105	0.0000000000e+00	NA
5.8460000000e-101	0.0000000000e+00	NA
4.3894000000e-97	0.0000000000e+00	NA
2.2712000000e-93	0.0000000000e+00	NA
8.1100000000e-90	0.0000000000e+00	NA
2.0036000000e-86	0.0000000000e+00	NA
3.4647000000e-83	0.0000000000e+00	NA
4.1893000000e-80	0.0000000000e+00	NA
3.4764000000e-77	0.0000000000e+00	NA
1.9748000000e-74	0.0000000000e+00	NA
7.6643000000e-72	0.0000000000e+00	NA
2.0285000000e-69	0.0000000000e+00	NA
3.6610000000e-67	0.0000000000e+00	NA
4.5017000000e-65	0.0000000000e+00	NA
3.7749000000e-63	0.0000000000e+00	NA
2.1600000000e-61	0.0000000000e+00	NA
8.4439000000e-60	0.0000000000e+00	NA
2.2572000000e-58	0.0000000000e+00	NA
4.1640000000e-57	0.0000000000e+00	NA
5.2934000000e-56	0.0000000000e+00	NA
4.6265000000e-55	0.0000000000e+00	NA
2.7846000000e-54	0.0000000000e+00	NA
1.1563000000e-53	0.0000000000e+00	NA
3.3179000000e-53	0.0000000000e+00	NA
6.5900000000e-53	0.0000000000e+00	NA
9.0715000000e-53	0.0000000000e+00	NA
8.6656000000e-53	0.0000000000e+00	NA
5.7515000000e-53	0.0000000000e+00	NA
2.6592000000e-53	0.0000000000e+00	NA
8.5878000000e-54	0.0000000000e+00	NA
1.9480000000e-54	0.0000000000e+00	NA
3.1249000000e-55	0.0000000000e+00	NA
3.5815000000e-56	0.0000000000e+00	NA
2.9741000000e-57	0.0000000000e+00	NA
1.8241000000e-58	0.0000000000e+00	NA
8.4630000000e-60	0.0000000000e+00	NA
3.0658000000e-61	0.0000000000e+00	NA
9.0140000000e-63	0.0000000000e+00	NA
2.2511000000e-64	0.0000000000e+00	NA
4.9945000000e-66	0.0000000000e+00	NA
1.0164000000e-67	0.0000000000e+00	NA
1.9187000000e-69	0.0000000000e+00	NA
3.3460000000e-71	0.0000000000e+00	NA
5.3512000000e-73	0.0000000000e+00	NA
7.8841000000e-75	0.0000000000e+00	NA
1.0788000000e-76	0.0000000000e+00	NA
1.3854000000e-78	0.0000000000e+00	NA
1.7150000000e-80	0.0000000000e+00	NA
2.0230000000e-82	0.0000000000e+00	NA
2.2447000000e-84	0.0000000000e+00	NA
2.3357000000e-86	0.0000000000e+00	NA
