CPU	GPU	log10(CPU/GPU)
1.5907000000e-156	0.0000000000e+00	NA
2.2102000000e-150	0.0000000000e+00	NA
2.0212000000e-144	0.0000000000e+00	NA
1.2208000000e-138	0.0000000000e+00	NA
4.8738000000e-133	0.0000000000e+00	NA
1.2876000000e-127	0.0000000000e+00	NA
2.2485000000e-122	0.0000000000e+00	NA
2.5984000000e-117	0.0000000000e+00	NA
1.9862000000e-112	0.0000000000e+00	NA
1.0044000000e-107	0.0000000000e+00	NA
3.3584000000e-103	0.0000000000e+00	NA
7.4246000000e-99	0.0000000000e+00	NA
1.0863000000e-94	0.0000000000e+00	NA
1.0519000000e-90	0.0000000000e+00	NA
6.7466000000e-87	0.0000000000e+00	NA
2.8676000000e-83	0.0000000000e+00	NA
8.0787000000e-80	0.0000000000e+00	NA
1.5097000000e-76	0.0000000000e+00	NA
1.8812000000e-73	0.0000000000e+00	NA
1.5617000000e-70	0.0000000000e+00	NA
8.5545000000e-68	0.0000000000e+00	NA
3.0878000000e-65	0.0000000000e+00	NA
7.3373000000e-63	0.0000000000e+00	NA
1.1471000000e-60	0.0000000000e+00	NA
1.1804000000e-58	0.0000000000e+00	NA
7.9975000000e-57	0.0000000000e+00	NA
3.5726000000e-55	0.0000000000e+00	NA
1.0539000000e-53	0.0000000000e+00	NA
2.0574000000e-52	0.0000000000e+00	NA
2.6636000000e-51	0.0000000000e+00	NA
2.3020000000e-50	0.0000000000e+00	NA
1.3299000000e-49	0.0000000000e+00	NA
5.1415000000e-49	0.0000000000e+00	NA
1.3345000000e-48	0.0000000000e+00	NA
2.3333000000e-48	0.0000000000e+00	NA
2.7570000000e-48	0.0000000000e+00	NA
2.2088000000e-48	0.0000000000e+00	NA
1.2038000000e-48	0.0000000000e+00	NA
4.4766000000e-49	0.0000000000e+00	NA
1.1398000000e-49	0.0000000000e+00	NA
1.9951000000e-50	0.0000000000e+00	NA
2.4121000000e-51	0.0000000000e+00	NA
2.0275000000e-52	0.0000000000e+00	NA
1.1942000000e-53	0.0000000000e+00	NA
4.9817000000e-55	0.0000000000e+00	NA
1.4932000000e-56	0.0000000000e+00	NA
3.2785000000e-58	0.0000000000e+00	NA
5.4072000000e-60	0.0000000000e+00	NA
6.9283000000e-62	0.0000000000e+00	NA
7.1939000000e-64	0.0000000000e+00	NA
6.3593000000e-66	0.0000000000e+00	NA
5.0251000000e-68	0.0000000000e+00	NA
3.6856000000e-70	0.0000000000e+00	NA
2.5628000000e-72	0.0000000000e+00	NA
1.7021000000e-74	0.0000000000e+00	NA
1.0795000000e-76	0.0000000000e+00	NA
6.5384000000e-79	0.0000000000e+00	NA
3.7682000000e-81	0.0000000000e+00	NA
2.0583000000e-83	0.0000000000e+00	NA
1.0712000000e-85	0.0000000000e+00	NA
5.2587000000e-88	0.0000000000e+00	NA
2.4146000000e-90	0.0000000000e+00	NA
1.0343000000e-92	0.0000000000e+00	NA
4.2041000000e-95	0.0000000000e+00	NA
1.5787000000e-97	0.0000000000e+00	NA
5.4791000000e-100	0.0000000000e+00	NA
